TransactionID,LineItemID,CustomerID,FirstName,LastName,CustomerSegment,PaymentType,PreferredMagazine,CustomerHeightCM,SaleDate,Year,Month,DayOfWeek,Hour,ProductCategory,ProductID,UnitsSold,UnitPrice,PreDiscountRevenue,Revenue,Profit,PromotionUsed
TRANS-00144,2,CUST-0200,Leonor,Silva,Regular,Credit Card,,174,2023-06-22,2023,6,Thursday,18,Medications,MEDI-122,2,20.79,41.59,41.59,6.24,No
TRANS-00146,1,CUST-0319,Martim,Santos,Regular,MBWay,None,149,2023-10-01,2023,10,Sunday,11,Baby Care,BABY-104,1,9.74,9.74,9.74,2.92,No
TRANS-00147,1,CUST-0340,Francisco,Santos,Senior,Debit Card,Pharma Times,162,2023-01-14,2023,1,Saturday,10,Supplements,SUPP-111,1,15.71,15.71,15.71,7.07,No
TRANS-00148,1,CUST-0237,Beatriz,Oliveira,Senior,MBWay,Health Today,160,2023-04-04,2023,4,Tuesday,14,Medications,MEDI-107,1,11.91,11.91,11.91,1.79,No
TRANS-00148,2,CUST-0237,Beatriz,Oliveira,Senior,MBWay,Health Today,160,2023-04-04,2023,4,Tuesday,14,Supplements,SUPP-159,1,28.22,28.22,28.22,12.7,No
TRANS-00150,1,CUST-0195,Beatriz,Santos,Parent,Credit Card,,174,2023-05-23,2023,5,Tuesday,13,Baby Care,BABY-197,1,8.37,8.37,8.37,2.51,No
TRANS-00150,2,CUST-0195,Beatriz,Santos,Parent,Credit Card,Health Today,174,2023-05-23,2023,5,Tuesday,13,Medications,MEDI-111,1,18.24,18.24,18.24,2.74,No
TRANS-00150,3,CUST-0195,Beatriz,Santos,Parent,Credit Card,Health Today,174,2023-05-23,2023,5,Tuesday,13,Weight Loss,WEIG-107,1,32.25,32.25,32.25,16.12,No
TRANS-00150,4,CUST-0195,Beatriz,Santos,Parent,Credit Card,Health Today,174,2023-05-23,2023,5,Tuesday,13,Baby Care,BABY-184,1,12.66,12.66,12.66,3.8,No
TRANS-00154,1,CUST-0021,Martim,Oliveira,Regular,Cash,Pharma Times,171,2023-01-16,2023,1,Monday,18,Medications,MEDI-132,1,7.31,7.31,7.31,1.1,No
TRANS-00155,1,CUST-0079,Rodrigo,Santos,Regular,Cash,Pharma Times,146,2023-05-03,2023,5,Wednesday,10,Weight Loss,WEIG-117,1,24.0,24.0,20.4,10.2,Yes
TRANS-00156,1,CUST-0112,Beatriz,Pereira,Parent,MB Way,Wellness Weekly,191,2023-08-27,2023,8,Sunday,13,Dermocosmetics,DERM-190,1,26.07,26.07,26.07,10.43,No
TRANS-00156,2,CUST-0112,Beatriz,Pereira,Parent,Cash,Wellness Weekly,191,2023-08-27,2023,8,Sunday,13,Medications,MEDI-178,1,18.22,18.22,18.22,2.73,No
TRANS-00158,1,CUST-0059,Martim,Santos,Senior,Credit Card,Wellness Weekly,177,2023-03-25,2023,3,Saturday,11,Dermocosmetics,DERM-140,1,15.77,15.77,15.77,6.31,No
TRANS-00159,1,CUST-0160,Martim,Oliveira,Parent,Credit Card,Pharma Times,158,2023-10-22,2023,10,Sunday,11,Medications,MEDI-187,1,12.63,12.63,12.63,1.89,No
TRANS-00160,1,CUST-0102,Matilde,Oliveira,Parent,Credit Card,Pharma Times,184,2023-02-08,2023,2,Wednesday,11,Medications,MEDI-176,1,16.41,16.41,16.41,2.46,No
TRANS-00161,1,CUST-0053,Francisco,Costa,Regular,Debit Card,Health Today,168,2023-12-23,2023,12,Saturday,11,Dermocosmetics,DERM-199,1,35.53,35.53,30.2,12.08,Yes
TRANS-00162,1,CUST-0062,Francisco,Pereira,Regular,MBWay,,188,2023-10-17,2023,10,Tuesday,11,Dermocosmetics,DERM-106,1,27.85,27.85,27.85,11.14,No
TRANS-00162,2,CUST-0062,Francisco,Pereira,Regular,MBWay,Wellness Weekly,188,2023-10-17,2023,10,Tuesday,11,Medications,MEDI-148,1,16.71,16.71,16.71,2.51,No
TRANS-00164,1,CUST-0007,Beatriz,Costa,Parent,Cash,Pharma Times,162,2023-08-04,2023,8,Friday,10,Supplements,SUPP-163,1,32.22,32.22,32.22,14.5,No
TRANS-00164,2,CUST-0007,Beatriz,Costa,Parent,Cash,Pharma Times,162,2023-08-04,2023,8,Friday,10,Medications,MEDI-182,1,13.9,13.9,13.9,2.08,No
TRANS-00166,1,CUST-0079,Rodrigo,Santos,Regular,Cash,Pharma Times,146,2023-08-11,2023,8,Friday,17,Medications,MEDI-123,1,21.48,21.48,21.48,3.22,No
TRANS-00167,1,CUST-0139,Rodrigo,Santos,Senior,Credit Card,Health Today,156,2023-11-12,2023,11,Sunday,17,Dermocosmetics,DERM-169,1,28.95,28.95,28.95,11.58,No
TRANS-00168,1,CUST-0304,Rodrigo,Santos,Regular,MBWay,None,171,2023-05-18,2023,5,Thursday,20,Medications,MEDI-142,1,19.46,19.46,19.46,2.92,No
TRANS-00168,2,CUST-0304,Rodrigo,Santos,Regular,MBWay,None,171,2023-05-18,2023,5,Thursday,20,Weight Loss,WEIG-112,1,35.78,35.78,30.41,15.21,Yes
TRANS-00170,1,CUST-0238,Beatriz,Santos,Parent,Debit Card,Wellness Weekly,164,2023-10-19,2023,10,Thursday,20,Baby Care,BABY-179,1,7.69,7.69,7.69,2.31,No
TRANS-00171,1,CUST-0254,Rodrigo,Pereira,Senior,Debit Card,,198,2023-06-16,2023,6,Friday,12,Weight Loss,WEIG-124,1,32.42,32.42,27.56,13.78,Yes
TRANS-00171,2,CUST-0254,Rodrigo,Pereira,Senior,Debit Card,Pharma Times,198,2023-06-16,2023,6,Friday,12,Dermocosmetics,DERM-134,1,41.41,41.41,35.2,14.08,Yes
TRANS-00171,3,CUST-0254,Rodrigo,Pereira,Senior,Debit Card,Pharma Times,198,2023-06-16,2023,6,Friday,12,Medications,MEDI-190,1,15.34,15.34,15.34,2.3,No
TRANS-00174,1,CUST-0265,Matilde,Pereira,Senior,MBWay,None,174,2023-04-08,2023,4,Saturday,9,Supplements,SUPP-111,1,21.13,21.13,21.13,9.51,No
TRANS-00175,1,CUST-0285,Rodrigo,Santos,Senior,Cash,Wellness Weekly,186,2023-05-04,2023,5,Thursday,11,Weight Loss,WEIG-189,1,44.91,44.91,38.18,19.09,Yes
TRANS-00176,1,CUST-0230,Francisco,Costa,Parent,MB Way,Health Today,147,2023-01-09,2023,1,Monday,12,Medications,MEDI-112,2,13.07,26.13,26.13,3.92,No
TRANS-00176,2,CUST-0230,Francisco,Costa,Parent,MBWay,Health Today,147,2023-01-09,2023,1,Monday,12,Baby Care,BABY-132,1,9.65,9.65,9.65,2.9,No
TRANS-00178,1,CUST-0243,Leonor,Oliveira,Parent,Cash,Pharma Times,176,2023-10-11,2023,10,Wednesday,19,Medications,MEDI-168,2,21.95,43.9,43.9,6.58,No
TRANS-00178,2,CUST-0243,Leonor,Oliveira,Parent,Cash,Pharma Times,176,2023-10-11,2023,10,Wednesday,19,Baby Care,BABY-171,1,10.62,10.62,10.62,3.19,No
TRANS-00180,1,CUST-0139,Rodrigo,Santos,Senior,Credit Card,Health Today,156,2023-06-06,2023,6,Tuesday,15,Medications,MEDI-133,1,17.82,17.82,17.82,2.67,No
TRANS-00181,1,CUST-0162,Beatriz,Oliveira,Regular,MBWay,Wellness Weekly,157,2023-03-03,2023,3,Friday,18,Weight Loss,WEIG-196,1,46.68,46.68,46.68,23.34,No
TRANS-00182,1,CUST-0095,Matilde,Silva,Senior,MBWay,None,174,2023-04-09,2023,4,Sunday,16,Medications,MEDI-128,1,11.15,11.15,11.15,1.67,No
TRANS-00183,1,CUST-0302,Beatriz,Santos,Regular,Cash,Health Today,166,2023-09-26,2023,9,Tuesday,16,Supplements,SUPP-177,1,15.01,15.01,15.01,6.75,No
TRANS-00183,2,CUST-0302,Beatriz,Santos,Regular,Cash,Health Today,166,2023-09-26,2023,9,Tuesday,16,Supplements,SUPP-125,1,20.22,20.22,20.22,9.1,No
TRANS-00185,1,CUST-0155,Francisco,Costa,Regular,Cash,Health Today,178,2023-01-08,2023,1,Sunday,10,Supplements,SUPP-191,1,18.49,18.49,18.49,8.32,No
TRANS-00186,1,CUST-0028,Francisco,Pereira,Senior,Cash,Pharma Times,162,2023-10-11,2023,10,Wednesday,9,Medications,MEDI-138,1,8.89,8.89,8.89,1.33,No
TRANS-00187,1,CUST-0252,Francisco,Silva,Parent,MBWay,Wellness Weekly,160,2023-02-22,2023,2,Wednesday,10,Medications,MEDI-102,2,14.04,28.08,28.08,4.21,No
TRANS-00187,2,CUST-0252,Francisco,Silva,Parent,MBWay,Wellness Weekly,160,2023-02-22,2023,2,Wednesday,10,Medications,MEDI-157,1,21.48,21.48,21.48,3.22,No
TRANS-00187,3,CUST-0252,Francisco,Silva,Parent,MBWay,Wellness Weekly,160,2023-02-22,2023,2,Wednesday,10,Medications,MEDI-133,1,14.17,14.17,14.17,2.12,No
TRANS-00190,1,CUST-0034,Leonor,Silva,Parent,Credit Card,Wellness Weekly,152,2023-07-25,2023,7,Tuesday,9,Baby Care,BABY-163,1,10.04,10.04,10.04,3.01,No
TRANS-00190,2,CUST-0034,Leonor,Silva,Parent,Credit Card,Wellness Weekly,152,2023-07-25,2023,7,Tuesday,9,Supplements,SUPP-107,1,29.22,29.22,29.22,13.15,No
TRANS-00192,1,CUST-0156,Rodrigo,Silva,Senior,Cash,Wellness Weekly,185,2023-02-13,2023,2,Monday,11,Medications,MEDI-132,1,18.47,18.47,18.47,2.77,No
TRANS-00192,2,CUST-0156,Rodrigo,Silva,Senior,Cash,Wellness Weekly,185,2023-02-13,2023,2,Monday,11,Supplements,SUPP-178,1,25.37,25.37,25.37,11.42,No
TRANS-00194,1,CUST-0268,Francisco,Costa,Regular,Credit Card,Health Today,177,2023-07-14,2023,7,Friday,19,Medications,MEDI-158,1,11.46,11.46,11.46,1.72,No
TRANS-00195,1,CUST-0302,Beatriz,Santos,Regular,Cash,Health Today,166,2023-08-08,2023,8,Tuesday,13,Medications,MEDI-140,1,7.9,7.9,7.9,1.19,No
TRANS-00196,1,CUST-0051,Rodrigo,Pereira,Parent,Debit Card,Pharma Times,192,2023-04-17,2023,4,Monday,13,Medications,MEDI-181,1,16.91,16.91,16.91,2.54,No
TRANS-00196,2,CUST-0051,Rodrigo,Pereira,Parent,MB Way,Pharma Times,192,2023-04-17,2023,4,Monday,13,Dermocosmetics,DERM-121,1,31.56,31.56,31.56,12.62,No
TRANS-00198,1,CUST-0081,Leonor,Silva,Regular,Credit Card,None,154,2023-01-02,2023,1,Monday,20,Supplements,SUPP-153,1,24.88,24.88,24.88,11.19,No
TRANS-00199,1,CUST-0150,Martim,Pereira,Senior,Debit Card,Wellness Weekly,140,2023-01-17,2023,1,Tuesday,20,Dermocosmetics,DERM-130,1,23.48,23.48,23.48,9.39,No
TRANS-00199,2,CUST-0150,Martim,Pereira,Senior,MBWay,Wellness Weekly,140,2023-01-17,2023,1,Tuesday,20,Supplements,SUPP-159,1,17.67,17.67,15.02,6.76,Yes
TRANS-00201,1,CUST-0136,Martim,Costa,Regular,Credit Card,Pharma Times,186,2023-11-17,2023,11,Friday,20,Medications,MEDI-176,1,21.01,21.01,21.01,3.15,No
TRANS-00201,2,CUST-0136,Martim,Costa,Regular,Credit Card,Pharma Times,186,2023-11-17,2023,11,Friday,20,Dermocosmetics,DERM-155,1,21.74,21.74,21.74,8.7,No
TRANS-00203,1,CUST-0077,Rodrigo,Silva,Regular,Cash,Health Today,180,2023-05-17,2023,5,Wednesday,17,Medications,MEDI-119,1,9.49,9.49,9.49,1.42,No
TRANS-00204,1,CUST-0158,Beatriz,Silva,Senior,Credit Card,Pharma Times,192,2023-11-01,2023,11,Wednesday,9,Medications,MEDI-196,1,20.82,20.82,20.82,3.12,No
TRANS-00205,1,CUST-0225,Beatriz,Santos,Parent,MBWay,Health Today,174,2023-03-05,2023,3,Sunday,10,Medications,MEDI-160,1,17.5,17.5,17.5,2.62,No
TRANS-00205,2,CUST-0225,Beatriz,Santos,Parent,MBWay,Health Today,174,2023-03-05,2023,3,Sunday,10,Baby Care,BABY-135,1,8.95,8.95,8.95,2.69,No
TRANS-00207,1,CUST-0042,Matilde,Costa,Parent,Credit Card,Health Today,166,2023-11-03,2023,11,Friday,9,Medications,MEDI-106,1,18.02,18.02,18.02,2.7,No
TRANS-00207,2,CUST-0042,Matilde,Costa,Parent,Credit Card,Health Today,166,2023-11-03,2023,11,Friday,9,Medications,MEDI-178,1,8.37,8.37,8.37,1.26,No
TRANS-00207,3,CUST-0042,Matilde,Costa,Parent,Credit Card,Health Today,166,2023-11-03,2023,11,Friday,9,Weight Loss,WEIG-187,1,40.13,40.13,40.13,20.07,No
TRANS-00210,1,CUST-0011,Martim,Santos,Senior,Debit Card,Wellness Weekly,137,2023-12-11,2023,12,Monday,19,Medications,MEDI-135,1,18.45,18.45,18.45,2.77,No
TRANS-00211,1,CUST-0090,Beatriz,Pereira,Parent,Cash,Wellness Weekly,174,2023-08-29,2023,8,Tuesday,18,Medications,MEDI-167,1,20.74,20.74,20.74,3.11,No
TRANS-00211,2,CUST-0090,Beatriz,Pereira,Parent,MBWay,Wellness Weekly,174,2023-08-29,2023,8,Tuesday,18,Medications,MEDI-124,1,13.54,13.54,13.54,2.03,No
TRANS-00213,1,CUST-0252,Francisco,Silva,Parent,MBWay,Wellness Weekly,160,2023-02-16,2023,2,Thursday,15,Medications,MEDI-161,1,12.0,12.0,12.0,1.8,No
TRANS-00213,2,CUST-0252,Francisco,Silva,Parent,MBWay,Wellness Weekly,160,2023-02-16,2023,2,Thursday,15,Supplements,SUPP-186,1,16.22,16.22,16.22,7.3,No
TRANS-00215,1,CUST-0211,Leonor,Silva,Regular,Cash,Health Today,168,2023-12-22,2023,12,Friday,17,Supplements,SUPP-164,1,31.9,31.9,31.9,14.36,No
TRANS-00216,1,CUST-0282,Beatriz,Oliveira,Regular,Cash,Wellness Weekly,154,2023-01-19,2023,1,Thursday,14,Medications,MEDI-159,1,10.79,10.79,10.79,1.62,No
TRANS-00217,1,CUST-0060,Beatriz,Oliveira,Parent,Credit Card,Pharma Times,227,2023-07-26,2023,7,Wednesday,10,Baby Care,BABY-166,1,5.01,5.01,5.01,1.5,No
TRANS-00217,2,CUST-0060,Beatriz,Oliveira,Parent,Credit Card,Pharma Times,227,2023-07-26,2023,7,Wednesday,10,Baby Care,BABY-170,1,5.43,5.43,5.43,1.63,No
TRANS-00217,3,CUST-0060,Beatriz,Oliveira,Parent,Credit Card,Pharma Times,227,2023-07-26,2023,7,Wednesday,10,Baby Care,BABY-167,1,11.05,11.05,11.05,3.32,No
TRANS-00220,1,CUST-0321,Francisco,Santos,Parent,Debit Card,Pharma Times,189,2023-08-15,2023,8,Tuesday,10,Weight Loss,WEIG-198,1,29.35,29.35,29.35,14.67,No
TRANS-00220,2,CUST-0321,Francisco,Santos,Parent,Debit Card,Pharma Times,189,2023-08-15,2023,8,Tuesday,10,Medications,MEDI-117,1,13.57,13.57,13.57,2.04,No
TRANS-00222,1,CUST-0249,Francisco,Costa,Parent,MBWay,Pharma Times,178,2023-03-04,2023,3,Saturday,12,Medications,MEDI-104,1,16.13,16.13,16.13,2.42,No
TRANS-00222,2,CUST-0249,Francisco,Costa,Parent,MBWay,Pharma Times,178,2023-03-04,2023,3,Saturday,12,Baby Care,BABY-131,1,7.49,7.49,7.49,2.25,No
TRANS-00222,3,CUST-0249,Francisco,Costa,Parent,MBWay,Pharma Times,178,2023-03-04,2023,3,Saturday,12,Medications,MEDI-102,1,8.4,8.4,8.4,1.26,No
TRANS-00225,1,CUST-0059,Martim,Santos,Senior,Credit Card,Wellness Weekly,177,2023-08-25,2023,8,Friday,19,Medications,MEDI-116,1,9.31,9.31,9.31,1.4,No
TRANS-00226,1,CUST-0150,Martim,Pereira,Senior,Debit Card,Wellness Weekly,140,2023-09-18,2023,9,Monday,14,Medications,MEDI-191,1,19.52,19.52,19.52,2.93,No
TRANS-00226,2,CUST-0150,Martim,Pereira,Senior,Debit Card,Wellness Weekly,140,2023-09-18,2023,9,Monday,14,Medications,MEDI-161,1,15.27,15.27,15.27,2.29,No
TRANS-00228,1,CUST-0197,Matilde,Pereira,Regular,MBWay,Pharma Times,184,2023-04-08,2023,4,Saturday,13,Medications,MEDI-177,2,20.19,40.38,40.38,6.06,No
TRANS-00228,2,CUST-0197,Matilde,Pereira,Regular,MBWay,Pharma Times,184,2023-04-08,2023,4,Saturday,13,Weight Loss,WEIG-109,1,47.65,47.65,40.5,20.25,Yes
TRANS-00230,1,CUST-0213,Matilde,Silva,Parent,MBWay,Health Today,190,2023-06-24,2023,6,Saturday,11,Medications,MEDI-165,1,7.04,7.04,7.04,1.06,No
TRANS-00231,1,CUST-0153,Martim,Pereira,Parent,Debit Card,Pharma Times,171,2023-10-28,2023,10,Saturday,8,Medications,MEDI-175,1,14.34,14.34,14.34,2.15,No
TRANS-00231,2,CUST-0153,Martim,Pereira,Parent,Debit Card,Pharma Times,171,2023-10-28,2023,10,Saturday,8,Baby Care,BABY-120,1,8.87,8.87,8.87,2.66,No
TRANS-00233,1,CUST-0171,Beatriz,Costa,Parent,Credit Card,Health Today,208,2023-10-10,2023,10,Tuesday,19,Baby Care,BABY-198,1,8.64,8.64,8.64,2.59,No
TRANS-00233,2,CUST-0171,Beatriz,Costa,Parent,Credit Card,Health Today,208,2023-10-10,2023,10,Tuesday,19,Medications,MEDI-142,1,21.71,21.71,21.71,3.26,No
TRANS-00235,1,CUST-0123,Rodrigo,Santos,Senior,Credit Card,Health Today,169,2023-10-20,2023,10,Friday,20,Medications,MEDI-150,1,18.63,18.63,18.63,2.79,No
TRANS-00236,1,CUST-0023,Leonor,Pereira,Regular,Debit Card,Health Today,166,2023-06-12,2023,6,Monday,19,Medications,MEDI-196,1,20.7,20.7,20.7,3.11,No
TRANS-00236,2,CUST-0023,Leonor,Pereira,Regular,Debit Card,Health Today,166,2023-06-12,2023,6,Monday,19,Weight Loss,WEIG-149,1,43.23,43.23,36.74,18.37,Yes
TRANS-00238,1,CUST-0334,Beatriz,Santos,Senior,Cash,Pharma Times,174,2023-03-19,2023,3,Sunday,16,Dermocosmetics,DERM-164,1,18.79,18.79,18.79,7.51,No
TRANS-00238,2,CUST-0334,Beatriz,Santos,Senior,Cash,Pharma Times,174,2023-03-19,2023,3,Sunday,16,Supplements,SUPP-176,1,15.01,15.01,15.01,6.75,No
TRANS-00238,3,CUST-0334,Beatriz,Santos,Senior,MBWay,Pharma Times,174,2023-03-19,2023,3,Sunday,16,Medications,MEDI-157,1,20.66,20.66,20.66,3.1,No
TRANS-00241,1,CUST-0008,Beatriz,Oliveira,Regular,MBWay,Wellness Weekly,198,2023-03-15,2023,3,Wednesday,19,Weight Loss,WEIG-153,1,53.95,53.95,53.95,26.97,No
TRANS-00242,1,CUST-0039,Martim,Silva,Regular,MB Way,None,157,2023-08-29,2023,8,Tuesday,11,Supplements,SUPP-134,1,26.85,26.85,26.85,12.08,No
TRANS-00242,2,CUST-0039,Martim,Silva,Regular,Credit Card,None,157,2023-08-29,2023,8,Tuesday,11,Supplements,SUPP-184,1,19.57,19.57,19.57,8.81,No
TRANS-00244,1,CUST-0346,Francisco,Oliveira,Parent,Debit Card,Wellness Weekly,199,2023-10-01,2023,10,Sunday,9,Supplements,SUPP-149,1,25.54,25.54,25.54,11.49,No
TRANS-00244,2,CUST-0346,Francisco,Oliveira,Parent,Debit Card,Wellness Weekly,199,2023-10-01,2023,10,Sunday,9,Medications,MEDI-198,1,15.12,15.12,15.12,2.27,No
TRANS-00246,1,CUST-0317,Beatriz,Costa,Regular,Debit Card,Wellness Weekly,172,2023-02-05,2023,2,Sunday,16,Dermocosmetics,DERM-131,1,42.63,42.63,42.63,17.05,No
TRANS-00247,1,CUST-0117,Beatriz,Santos,Regular,Debit Card,Pharma Times,174,2023-02-16,2023,2,Thursday,17,Dermocosmetics,DERM-156,1,37.81,37.81,37.81,15.12,No
TRANS-00247,2,CUST-0117,Beatriz,Santos,Regular,Debit Card,Pharma Times,174,2023-02-16,2023,2,Thursday,17,Medications,MEDI-191,1,13.66,13.66,13.66,2.05,No
TRANS-00249,1,CUST-0154,Matilde,Costa,Senior,Cash,Health Today,167,2023-01-15,2023,1,Sunday,9,Medications,MEDI-106,1,7.84,7.84,7.84,1.18,No
TRANS-00250,1,CUST-0184,Leonor,Santos,Regular,Debit Card,Health Today,167,2023-07-11,2023,7,Tuesday,18,Weight Loss,WEIG-156,1,38.59,38.59,38.59,19.3,No
TRANS-00250,2,CUST-0184,Leonor,Santos,Regular,Debit Card,Health Today,167,2023-07-11,2023,7,Tuesday,18,Weight Loss,WEIG-173,1,26.3,26.3,26.3,13.15,No
TRANS-00252,1,CUST-0090,Beatriz,Pereira,Parent,Cash,Wellness Weekly,174,2023-02-10,2023,2,Friday,19,Medications,MEDI-179,1,16.3,16.3,16.3,2.44,No
TRANS-00252,2,CUST-0090,Beatriz,Pereira,Parent,Cash,Wellness Weekly,174,2023-02-10,2023,2,Friday,19,Medications,MEDI-131,2,15.75,31.49,31.49,4.72,No
TRANS-00254,1,CUST-0119,Francisco,Oliveira,Parent,Cash,Wellness Weekly,166,2023-08-25,2023,8,Friday,18,Baby Care,BABY-182,1,7.04,7.04,7.04,2.11,No
TRANS-00255,1,CUST-0005,Rodrigo,Silva,Senior,MBWay,Pharma Times,154,2023-08-27,2023,8,Sunday,8,Supplements,SUPP-137,1,16.16,16.16,16.16,7.27,No
TRANS-00256,1,CUST-0227,Martim,Oliveira,Regular,MBWay,Wellness Weekly,146,2023-06-26,2023,6,Monday,13,Supplements,SUPP-176,1,32.24,32.24,32.24,14.51,No
TRANS-00257,1,CUST-0129,Francisco,Pereira,Regular,MBWay,Health Today,137,2023-08-22,2023,8,Tuesday,19,Medications,MEDI-139,1,12.77,12.77,12.77,1.92,No
TRANS-00257,2,CUST-0129,Francisco,Pereira,Regular,MBWay,Health Today,137,2023-08-22,2023,8,Tuesday,19,Medications,MEDI-162,1,12.72,12.72,12.72,1.91,No
TRANS-00259,1,CUST-0184,Leonor,Santos,Regular,Credit Card,Health Today,167,2023-10-22,2023,10,Sunday,16,Weight Loss,WEIG-138,1,30.33,30.33,30.33,15.17,No
TRANS-00260,1,CUST-0338,Matilde,Santos,Regular,Credit Card,Wellness Weekly,169,2023-07-22,2023,7,Saturday,8,Medications,MEDI-136,1,19.98,19.98,19.98,3.0,No
TRANS-00261,1,CUST-0026,Francisco,Silva,Parent,Cash,Health Today,172,2023-11-07,2023,11,Tuesday,15,Baby Care,BABY-196,1,12.23,12.23,12.23,3.67,No
TRANS-00261,2,CUST-0026,Francisco,Silva,Parent,Cash,Health Today,172,2023-11-07,2023,11,Tuesday,15,Medications,MEDI-137,1,10.45,10.45,10.45,1.57,No
TRANS-00263,1,CUST-0181,Leonor,Santos,Regular,Cash,Wellness Weekly,173,2023-04-23,2023,4,Sunday,19,Supplements,SUPP-182,1,18.01,18.01,18.01,8.11,No
TRANS-00264,1,CUST-0338,Matilde,Santos,Regular,Credit Card,Wellness Weekly,169,2023-12-15,2023,12,Friday,13,Medications,MEDI-118,1,20.55,20.55,20.55,3.08,No
TRANS-00265,1,CUST-0331,Beatriz,Santos,Regular,Debit Card,Wellness Weekly,181,2023-01-21,2023,1,Saturday,14,Supplements,SUPP-140,1,13.67,13.67,13.67,6.15,No
TRANS-00266,1,CUST-0187,Matilde,Costa,Regular,Credit Card,Health Today,195,2023-03-09,2023,3,Thursday,15,Dermocosmetics,DERM-112,1,24.8,24.8,24.8,9.92,No
TRANS-00266,2,CUST-0187,Matilde,Costa,Regular,Credit Card,Health Today,195,2023-03-09,2023,3,Thursday,15,Dermocosmetics,DERM-154,1,18.96,18.96,18.96,7.59,No
TRANS-00268,1,CUST-0277,Francisco,Costa,Regular,MBWay,Wellness Weekly,195,2023-07-07,2023,7,Friday,9,Weight Loss,WEIG-168,1,29.54,29.54,29.54,14.77,No
TRANS-00269,1,CUST-0085,Beatriz,Costa,Senior,Cash,Wellness Weekly,170,2023-05-12,2023,5,Friday,11,Medications,MEDI-162,1,11.43,11.43,11.43,1.71,No
TRANS-00269,2,CUST-0085,Beatriz,Costa,Senior,Cash,,170,2023-05-12,2023,5,Friday,11,Medications,MEDI-144,2,14.02,28.05,28.05,4.21,No
TRANS-00269,3,CUST-0085,Beatriz,Costa,Senior,Cash,Wellness Weekly,170,2023-05-12,2023,5,Friday,11,Medications,MEDI-110,1,21.5,21.5,21.5,3.22,No
TRANS-00272,1,CUST-0347,Rodrigo,Pereira,Senior,Cash,Health Today,155,2023-12-12,2023,12,Tuesday,13,Medications,MEDI-151,1,19.07,19.07,19.07,2.86,No
TRANS-00273,1,CUST-0188,Francisco,Costa,Parent,Debit Card,None,176,2023-02-16,2023,2,Thursday,10,Medications,MEDI-151,1,15.05,15.05,15.05,2.26,No
TRANS-00273,2,CUST-0188,Francisco,Costa,Parent,Debit Card,None,176,2023-02-16,2023,2,Thursday,10,Medications,MEDI-159,2,18.24,36.47,36.47,5.47,No
TRANS-00275,1,CUST-0135,Leonor,Costa,Regular,Credit Card,Pharma Times,216,2023-10-27,2023,10,Friday,16,Dermocosmetics,DERM-149,1,43.21,43.21,43.21,17.28,No
TRANS-00276,1,CUST-0056,Martim,Costa,Parent,Debit Card,,151,2023-12-12,2023,12,Tuesday,10,Baby Care,BABY-130,1,9.96,9.96,9.96,2.99,No
TRANS-00276,2,CUST-0056,Martim,Costa,Parent,Debit Card,Wellness Weekly,151,2023-12-12,2023,12,Tuesday,10,Weight Loss,WEIG-172,1,41.35,41.35,41.35,20.68,No
TRANS-00278,1,CUST-0332,Beatriz,Santos,Parent,Credit Card,Health Today,166,2023-02-02,2023,2,Thursday,14,Medications,MEDI-182,1,20.64,20.64,20.64,3.1,No
TRANS-00278,2,CUST-0332,Beatriz,Santos,Parent,Credit Card,Health Today,166,2023-02-02,2023,2,Thursday,14,Baby Care,BABY-139,1,5.93,5.93,5.93,1.78,No
TRANS-00280,1,CUST-0024,Martim,Santos,Regular,Cash,Wellness Weekly,163,2023-01-20,2023,1,Friday,19,Medications,MEDI-139,1,8.74,8.74,8.74,1.31,No
TRANS-00280,2,CUST-0024,Martim,Santos,Regular,Cash,Wellness Weekly,163,2023-01-20,2023,1,Friday,19,Medications,MEDI-131,1,9.03,9.03,9.03,1.36,No
TRANS-00282,1,CUST-0233,Beatriz,Silva,Regular,MBWay,Pharma Times,177,2023-07-09,2023,7,Sunday,17,Medications,MEDI-186,2,17.45,34.89,34.89,5.23,No
TRANS-00282,2,CUST-0233,Beatriz,Silva,Regular,MBWay,Pharma Times,177,2023-07-09,2023,7,Sunday,17,Dermocosmetics,DERM-170,1,37.27,37.27,37.27,14.91,No
TRANS-00284,1,CUST-0080,Matilde,Santos,Senior,MBWay,Wellness Weekly,186,2023-08-01,2023,8,Tuesday,10,Medications,MEDI-184,1,14.34,14.34,14.34,2.15,No
TRANS-00284,2,CUST-0080,Matilde,Santos,Senior,MBWay,Wellness Weekly,186,2023-08-01,2023,8,Tuesday,10,Dermocosmetics,DERM-153,1,23.39,23.39,23.39,9.36,No
TRANS-00286,1,CUST-0190,Beatriz,Pereira,Senior,Credit Card,None,166,2023-04-22,2023,4,Saturday,11,Supplements,SUPP-157,1,17.72,17.72,17.72,7.98,No
TRANS-00287,1,CUST-0186,Leonor,Pereira,Regular,Debit Card,Wellness Weekly,137,2023-02-20,2023,2,Monday,14,Medications,MEDI-188,1,20.53,20.53,20.53,3.08,No
TRANS-00287,2,CUST-0186,Leonor,Pereira,Regular,Debit Card,,137,2023-02-20,2023,2,Monday,14,Supplements,SUPP-183,1,20.96,20.96,20.96,9.43,No
