SessionID,CustomerID,FirstName,LastName,CustomerSegment,Sofa_Color,Pillow_Size,SessionDate,Year,Month,DayOfWeek,Genre,Title,Is_Trending,Episodes_Watched,Watch_Next_Episode,User_Country,User_Age
SESS-00179,USER-0234,Ashley,Thompson,Regular User,Red,King,2023-06-14,2023,6,Wednesday,Family,The Magical Treehouse,No,1,No,USA,43
SESS-00180,USER-0197,Jessica,Harris,Family Account,Beige,Queen,2023-04-30,2023,4,Sunday,Drama,Last Hope,Yes,3,Yes,USA,20
SESS-00181,USER-0196,Matthew,Jackson,Family Account,,King,2023-07-17,2023,7,Monday,Family,Holiday Heist,No,1,No,USA,42
SESS-00182,USER-0078,Ashley,Anderson,Family Account,Grey,Standard,2023-09-11,2023,9,Monday,Comedy,Just Kidding,Yes,1,No,USA,44
SESS-00183,USER-0170,Ashley,Martin,New Subscriber,Grey,King,2023-02-21,2023,2,Tuesday,Comedy,Weekend Getaway,Yes,1,No,USA,62
SESS-00184,USER-0008,Jessica,Thomas,Family Account,Red,King,2023-03-15,2023,3,Wednesday,Family,Adventures of Sparky,No,1,No,USA,57
SESS-00185,USER-0039,Daniel,Thompson,New Subscriber,Grey,Standard,2023-08-29,2023,8,Tuesday,Comedy,The Misfit,No,1,No,United States,33
SESS-00186,USER-0042,Ashley,Taylor,Family Account,Black,Queen,2023-06-18,2023,6,Sunday,Sci-Fi,Dimension Drift,No,3,No,USA,55
SESS-00187,USER-0250,Daniel,White,New Subscriber,Beige,Queen,2023-10-05,2023,10,Thursday,Comedy,Just Kidding,No,1,No,USA,28
SESS-00188,USER-0148,Chris,Thomas,Family Account,Red,Standard,2023-04-27,2023,4,Thursday,Family,Holiday Heist,Yes,1,No,USA,46
SESS-00189,USER-0052,Jessica,Taylor,Regular User,Black,King,2023-08-16,2023,8,Wednesday,Comedy,Laugh Track,No,1,No,USA,64
SESS-00190,USER-0024,Sarah,Martin,New Subscriber,Red,King,2023-06-16,2023,6,Friday,Comedy,Just Kidding,No,1,No,USA,41
SESS-00191,USER-0075,Daniel,Anderson,Regular User,Black,King,2023-05-06,2023,5,Saturday,Sci-Fi,Dimension Drift,No,3,No,United States,46
SESS-00192,USER-0088,Chris,Harris,Family Account,Beige,Standard,2023-03-31,2023,3,Friday,Family,The Magical Treehouse,No,1,No,USA,51
SESS-00193,USER-0124,Jessica,Anderson,Family Account,Black,Standard,2023-09-12,2023,9,Tuesday,Sci-Fi,The Omega Protocol,Yes,1,Yes,USA,28
SESS-00194,USER-0236,Jessica,Thomas,New Subscriber,Blue,Standard,2023-05-11,2023,5,Thursday,Sci-Fi,Galaxy Runners,No,1,No,USA,37
SESS-00195,USER-0148,Chris,Thomas,Family Account,Red,Standard,2023-12-13,2023,12,Wednesday,Family,Holiday Heist,Yes,5,Yes,USA,37
SESS-00196,USER-0177,Jessica,Martin,New Subscriber,Grey,Queen,2023-10-28,2023,10,Saturday,Comedy,The Misfit,No,3,No,USA,26
SESS-00197,USER-0129,Joshua,Jackson,Regular User,Beige,Standard,2023-08-22,2023,8,Tuesday,Sci-Fi,Chronos,Yes,1,Yes,USA,40
SESS-00198,USER-0248,Sarah,Anderson,Regular User,Black,Queen,2023-02-24,2023,2,Friday,Sci-Fi,The Omega Protocol,Yes,1,Yes,USA,53
SESS-00199,USER-0152,Chris,Taylor,Family Account,Beige,King,2023-12-25,2023,12,Monday,Comedy,The Misfit,Yes,1,Yes,USA,44
SESS-00200,USER-0203,Chris,Thompson,New Subscriber,Black,Standard,2023-05-21,2023,5,Sunday,Comedy,Just Kidding,No,3,No,USA,41
SESS-00201,USER-0026,Sarah,Harris,Regular User,Beige,Standard,2023-11-07,2023,11,Tuesday,Horror,Echoes of Fear,No,2,No,USA,57
SESS-00202,USER-0147,Sarah,Taylor,Regular User,Black,Queen,2023-04-28,2023,4,Friday,Sci-Fi,Chronos,Yes,1,Yes,USA,42
SESS-00203,USER-0129,Joshua,Jackson,Regular User,Beige,Standard,2023-12-14,2023,12,Thursday,Drama,City Lights,No,1,No,USA,42
SESS-00204,USER-0021,Jessica,Thompson,Family Account,Beige,King,2023-06-08,2023,6,Thursday,Family,Adventures of Sparky,Yes,1,Yes,USA,50
SESS-00205,USER-0068,Daniel,Thomas,New Subscriber,Blue,King,2023-02-16,2023,2,Thursday,Horror,Don't Look Back,No,1,No,USA,48
SESS-00206,USER-0103,Jessica,Taylor,Regular User,Red,King,2023-03-09,2023,3,Thursday,Sci-Fi,Chronos,No,1,No,USA,27
SESS-00207,USER-0085,Amanda,Jackson,Regular User,Blue,Standard,2023-05-12,2023,5,Friday,Sci-Fi,Dimension Drift,No,1,No,USA,56
SESS-00208,USER-0174,Chris,White,Regular User,Red,Queen,2023-02-28,2023,2,Tuesday,Sci-Fi,Dimension Drift,No,1,Yes,USA,32
SESS-00209,USER-0116,Ashley,Thomas,Regular User,Grey,Standard,2023-12-13,2023,12,Wednesday,Sci-Fi,Dimension Drift,No,1,No,USA,18
SESS-00210,USER-0188,Ashley,Taylor,Regular User,Red,Queen,2023-02-16,2023,2,Thursday,Family,Adventures of Sparky,Yes,1,Yes,USA,33
SESS-00211,USER-0233,Sarah,Taylor,New Subscriber,Grey,King,2023-07-08,2023,7,Saturday,Comedy,The Misfit,No,2,No,USA,38
SESS-00212,USER-0191,Joshua,Jackson,New Subscriber,Black,Queen,2023-02-25,2023,2,Saturday,Drama,City Lights,No,3,No,USA,19
SESS-00213,USER-0288,Ashley,Taylor,New Subscriber,Red,Standard,2023-06-17,2023,6,Saturday,Comedy,Laugh Track,No,3,No,USA,20
SESS-00214,USER-0238,Jessica,Thompson,Regular User,Beige,King,2023-12-25,2023,12,Monday,Sci-Fi,Chronos,No,1,Yes,USA,32
SESS-00215,USER-0024,Sarah,Martin,New Subscriber,Red,King,2023-01-20,2023,1,Friday,Drama,Crossroads,No,1,Yes,USA,49
SESS-00216,USER-0121,Sarah,White,Regular User,Red,Queen,2023-10-03,2023,10,Tuesday,Sci-Fi,The Omega Protocol,Yes,1,Yes,USA,64
SESS-00217,USER-0277,Matthew,Thomas,New Subscriber,Black,Standard,2023-08-03,2023,8,Thursday,Comedy,Laugh Track,No,1,No,USA,44
SESS-00218,USER-0251,Joshua,Anderson,New Subscriber,Blue,Standard,2023-11-12,2023,11,Sunday,Comedy,Weekend Getaway,No,3,No,USA,53
SESS-00219,USER-0190,Jessica,Jackson,Regular User,Beige,Queen,2023-04-22,2023,4,Saturday,Sci-Fi,Dimension Drift,No,2,No,USA,52
SESS-00220,USER-0186,Jessica,Martin,Regular User,Black,Queen,2023-02-20,2023,2,Monday,Sci-Fi,Chronos,No,1,No,USA,56
SESS-00221,USER-0184,Joshua,Thomas,Family Account,Beige,King,2023-02-01,2023,2,Wednesday,Drama,Last Hope,Yes,1,No,USA,41
SESS-00222,USER-0233,Sarah,Taylor,New Subscriber,Grey,King,2023-02-16,2023,2,Thursday,Comedy,Laugh Track,No,2,No,USA,25
SESS-00223,USER-0011,Matthew,Jackson,New Subscriber,Blue,King,2023-01-26,2023,1,Thursday,Drama,Crossroads,Yes,1,Yes,USA,24
SESS-00224,USER-0290,Ashley,Thompson,Family Account,Red,Standard,2023-04-16,2023,4,Sunday,Sci-Fi,Galaxy Runners,No,3,No,USA,21
SESS-00225,USER-0111,Jessica,Jackson,Family Account,Black,Standard,2023-04-30,2023,4,Sunday,Family,Adventures of Sparky,No,2,No,USA,47
SESS-00226,USER-0002,Chris,Thomas,Regular User,Beige,King,2023-05-22,2023,5,Monday,Sci-Fi,The Omega Protocol,No,1,No,USA,27
SESS-00227,USER-0090,Chris,White,New Subscriber,Grey,Standard,2023-02-26,2023,2,Sunday,Drama,The Inheritance,Yes,4,Yes,USA,42
SESS-00228,USER-0122,Joshua,Martin,Family Account,Black,Standard,2023-10-29,2023,10,Sunday,Comedy,The Misfit,Yes,3,Yes,USA,59
SESS-00229,USER-0065,Sarah,Harris,Regular User,Red,King,2023-08-04,2023,8,Friday,Drama,The Inheritance,No,1,No,USA,64
SESS-00230,USER-0186,Jessica,Martin,Regular User,Black,Queen,2023-09-20,2023,9,Wednesday,Drama,The Inheritance,No,1,No,USA,49
SESS-00231,USER-0023,Jessica,Thompson,Family Account,Blue,Queen,2023-12-04,2023,12,Monday,Family,Holiday Heist,No,4,No,USA,49
SESS-00232,USER-0016,Matthew,Harris,Regular User,Blue,Standard,2023-02-01,2023,2,Wednesday,Horror,Don't Look Back,No,2,No,USA,49
SESS-00233,USER-0056,Sarah,Taylor,Family Account,Grey,King,2023-09-09,2023,9,Saturday,Family,Holiday Heist,No,2,No,USA,27
SESS-00234,USER-0042,Ashley,Taylor,Family Account,Black,Queen,2023-06-14,2023,6,Wednesday,Family,Holiday Heist,No,1,No,USA,26
SESS-00235,USER-0300,Sarah,Martin,Regular User,Grey,Standard,2023-10-08,2023,10,Sunday,Sci-Fi,Chronos,Yes,3,Yes,USA,42
SESS-00236,USER-0151,Joshua,Thomas,Regular User,Beige,Standard,2023-08-21,2023,8,Monday,Drama,Last Hope,Yes,1,Yes,USA,42
SESS-00237,USER-0283,Jessica,Anderson,New Subscriber,Black,Standard,2023-04-21,2023,4,Friday,Drama,Last Hope,No,1,Yes,USA,58
SESS-00238,USER-0174,Chris,White,Regular User,Red,Queen,2023-08-21,2023,8,Monday,Family,Adventures of Sparky,No,1,No,USA,33
SESS-00239,USER-0219,Jessica,White,New Subscriber,Red,King,2023-06-10,2023,6,Saturday,Comedy,The Misfit,No,3,No,USA,33
SESS-00240,USER-0243,Joshua,Harris,New Subscriber,Blue,King,2023-02-04,2023,2,Saturday,Comedy,Just Kidding,No,2,Yes,USA,47
SESS-00241,USER-0050,Ashley,Jackson,Regular User,Blue,Standard,2023-07-10,2023,7,Monday,Sci-Fi,The Omega Protocol,No,1,No,USA,55
SESS-00242,USER-0288,Ashley,Taylor,New Subscriber,Red,Standard,2023-10-15,2023,10,Sunday,Comedy,The Misfit,No,2,No,USA,22
SESS-00243,USER-0217,Sarah,Thomas,Family Account,Black,King,2023-01-27,2023,1,Friday,Sci-Fi,Chronos,No,2,No,USA,24
SESS-00244,USER-0296,Chris,Thomas,Family Account,Red,Queen,2023-09-17,2023,9,Sunday,Comedy,Laugh Track,No,2,No,USA,30
SESS-00245,USER-0056,Sarah,Taylor,Family Account,Grey,King,2023-06-29,2023,6,Thursday,Family,Holiday Heist,No,1,No,USA,25
SESS-00246,USER-0294,Chris,White,Family Account,Black,King,2023-04-26,2023,4,Wednesday,Family,Adventures of Sparky,No,1,No,USA,50
SESS-00247,USER-0286,Chris,White,New Subscriber,Blue,King,2023-01-14,2023,1,Saturday,Drama,Crossroads,Yes,2,Yes,USA,27
SESS-00248,USER-0159,Chris,Anderson,New Subscriber,Black,Queen,2023-06-23,2023,6,Friday,Comedy,The Misfit,Yes,1,No,USA,37
SESS-00249,USER-0290,Ashley,Thompson,Family Account,Red,Standard,2023-12-03,2023,12,Sunday,Family,Adventures of Sparky,Yes,6,Yes,USA,49
SESS-00250,USER-0016,Matthew,Harris,Regular User,Blue,Standard,2023-02-16,2023,2,Thursday,Drama,City Lights,Yes,1,Yes,USA,46
SESS-00251,USER-0081,Matthew,Anderson,Regular User,Black,King,2023-07-09,2023,7,Sunday,Family,Adventures of Sparky,No,2,No,USA,18
SESS-00252,USER-0291,Joshua,Thompson,Regular User,Grey,Queen,2023-11-02,2023,11,Thursday,Family,The Magical Treehouse,No,1,No,USA,44
SESS-00253,USER-0026,Sarah,Harris,Regular User,Beige,Standard,2023-12-12,2023,12,Tuesday,Sci-Fi,Galaxy Runners,Yes,1,Yes,USA,37
SESS-00254,USER-0249,Chris,Harris,Regular User,Beige,King,2023-11-07,2023,11,Tuesday,Sci-Fi,Dimension Drift,No,2,No,USA,31
SESS-00255,USER-0263,Ashley,Jackson,Family Account,Black,Queen,2023-02-28,2023,2,Tuesday,Comedy,The Misfit,No,2,No,USA,32
SESS-00256,USER-0250,Daniel,White,New Subscriber,,Queen,2023-09-27,2023,9,Wednesday,Sci-Fi,Chronos,Yes,1,Yes,USA,23
SESS-00257,USER-0029,Daniel,Martin,New Subscriber,Grey,Standard,2023-01-04,2023,1,Wednesday,Horror,The Shadow in the Corner,No,2,No,USA,19
SESS-00258,USER-0071,Amanda,Taylor,Family Account,Red,King,2023-05-11,2023,5,Thursday,Sci-Fi,Chronos,Yes,1,Yes,USA,46
SESS-00259,USER-0221,Chris,Taylor,Regular User,Red,King,2023-03-31,2023,3,Friday,Sci-Fi,The Omega Protocol,Yes,1,Yes,USA,56
SESS-00260,USER-0257,Joshua,Martin,New Subscriber,Black,King,2023-10-14,2023,10,Saturday,Sci-Fi,Chronos,Yes,3,Yes,USA,49
SESS-00261,USER-0022,Amanda,Anderson,Regular User,Black,Standard,2023-08-12,2023,8,Saturday,Sci-Fi,Galaxy Runners,No,2,Yes,USA,22
SESS-00262,USER-0161,Amanda,Harris,Regular User,Beige,Standard,2023-10-22,2023,10,Sunday,Sci-Fi,Dimension Drift,No,2,No,USA,39
SESS-00263,USER-0214,Sarah,Martin,Regular User,Grey,Standard,2023-05-29,2023,5,Monday,Sci-Fi,Galaxy Runners,No,1,No,USA,45
SESS-00264,USER-0088,Chris,Harris,Family Account,Beige,Standard,2023-11-13,2023,11,Monday,Family,Adventures of Sparky,No,2,No,USA,49
SESS-00265,USER-0046,Ashley,Taylor,Regular User,Red,Queen,2023-08-12,2023,8,Saturday,Sci-Fi,Galaxy Runners,Yes,1,Yes,USA,46
SESS-00266,USER-0269,Ashley,Harris,New Subscriber,Black,Standard,2023-02-10,2023,2,Friday,Drama,Last Hope,No,2,No,USA,57
SESS-00267,USER-0114,Sarah,Taylor,Regular User,Beige,Standard,2023-06-20,2023,6,Tuesday,Comedy,Laugh Track,Yes,1,Yes,USA,20
SESS-00268,USER-0272,Joshua,White,New Subscriber,Beige,Standard,2023-09-19,2023,9,Tuesday,Family,The Magical Treehouse,No,1,No,USA,48
SESS-00269,USER-0076,Chris,Anderson,Regular User,,Standard,2023-05-01,2023,5,Monday,Sci-Fi,Galaxy Runners,Yes,1,Yes,USA,30
SESS-00270,USER-0079,Sarah,Taylor,New Subscriber,Blue,Standard,2023-12-02,2023,12,Saturday,Sci-Fi,Galaxy Runners,Yes,2,Yes,USA,23
SESS-00271,USER-0253,Jessica,Taylor,Regular User,Beige,King,2023-08-26,2023,8,Saturday,Comedy,Weekend Getaway,No,1,No,USA,38
SESS-00272,USER-0166,Sarah,Anderson,Regular User,Beige,Standard,2023-11-18,2023,11,Saturday,Horror,Don't Look Back,No,3,No,USA,31
SESS-00273,USER-0227,Chris,White,Regular User,Black,Standard,2023-11-20,2023,11,Monday,Family,Adventures of Sparky,No,1,No,USA,42
SESS-00274,USER-0181,Chris,White,Regular User,Black,Queen,2023-09-17,2023,9,Sunday,Family,The Magical Treehouse,No,2,No,USA,24
SESS-00275,USER-0030,Joshua,White,Regular User,Red,King,2023-07-08,2023,7,Saturday,Sci-Fi,Chronos,Yes,2,Yes,USA,60
SESS-00276,USER-0047,Ashley,Martin,Regular User,Grey,Standard,2023-11-11,2023,11,Saturday,Drama,Last Hope,No,3,No,USA,39
SESS-00277,USER-0022,Amanda,Anderson,regular user,Black,Standard,2023-08-19,2023,8,Saturday,Comedy,Laugh Track,No,1,No,USA,49
SESS-00278,USER-0078,Ashley,Anderson,Family Account,Grey,Standard,2023-02-01,2023,2,Wednesday,Family,Adventures of Sparky,No,1,No,USA,58
SESS-00279,USER-0176,Joshua,Anderson,Regular User,Red,King,2023-02-13,2023,2,Monday,Drama,City Lights,Yes,1,Yes,USA,49
SESS-00280,USER-0225,Amanda,Jackson,New Subscriber,Beige,Queen,2023-09-26,2023,9,Tuesday,Drama,City Lights,Yes,1,Yes,USA,59
SESS-00281,USER-0199,Amanda,Harris,Family Account,Black,Queen,2023-07-29,2023,7,Saturday,Family,Adventures of Sparky,No,1,No,USA,47
SESS-00282,USER-0172,Ashley,Thomas,Family Account,Red,Queen,2023-02-03,2023,2,Friday,Comedy,The Misfit,Yes,2,Yes,USA,34
SESS-00283,USER-0146,Ashley,White,New Subscriber,Black,King,2023-05-10,2023,5,Wednesday,Drama,City Lights,Yes,1,Yes,USA,57
SESS-00284,USER-0073,Jessica,Thompson,New Subscriber,Beige,Queen,2023-06-29,2023,6,Thursday,Drama,Crossroads,No,1,No,USA,55
SESS-00285,USER-0201,Jessica,Anderson,Regular User,Red,Queen,2023-03-08,2023,3,Wednesday,Sci-Fi,Galaxy Runners,Yes,1,Yes,USA,38
SESS-00286,USER-0169,Chris,White,Regular User,Beige,King,2023-03-07,2023,3,Tuesday,Drama,The Inheritance,No,1,No,USA,43
SESS-00287,USER-0186,Jessica,Martin,Regular User,Black,Queen,2023-01-10,2023,1,Tuesday,Horror,Don't Look Back,No,1,No,USA,60
SESS-00288,USER-0175,Jessica,Jackson,New Subscriber,Black,Queen,2023-09-06,2023,9,Wednesday,Drama,City Lights,Yes,1,Yes,USA,20
SESS-00289,USER-0040,Chris,Jackson,New Subscriber,Blue,Queen,2023-06-01,2023,6,Thursday,Comedy,Just Kidding,No,1,No,USA,55
SESS-00290,USER-0270,Jessica,Harris,Family Account,Black,Standard,2023-01-20,2023,1,Friday,Drama,Crossroads,No,1,No,USA,34
SESS-00291,USER-0193,Joshua,White,New Subscriber,Blue,Queen,2023-03-20,2023,3,Monday,Comedy,Laugh Track,No,1,No,USA,56
SESS-00292,USER-0085,Amanda,Jackson,Regular User,Blue,Standard,2023-08-13,2023,8,Sunday,Sci-Fi,Galaxy Runners,No,2,No,USA,23
SESS-00293,USER-0122,Joshua,Martin,Family Account,Black,Standard,2023-08-16,2023,8,Wednesday,Drama,Crossroads,No,1,No,USA,38
SESS-00294,USER-0120,Amanda,Jackson,Regular User,Red,King,2023-10-01,2023,10,Sunday,Sci-Fi,The Omega Protocol,Yes,3,Yes,USA,62
SESS-00295,USER-0241,Ashley,Harris,Regular User,Black,Queen,2023-04-10,2023,4,Monday,Family,Adventures of Sparky,No,1,No,USA,63
SESS-00296,USER-0226,Joshua,Harris,Family Account,Black,Queen,2023-08-25,2023,8,Friday,Comedy,The Misfit,No,1,No,USA,57
SESS-00297,USER-0215,Sarah,Martin,Regular User,Black,Queen,2023-03-24,2023,3,Friday,Comedy,Laugh Track,No,1,No,USA,30
SESS-00298,USER-0129,Joshua,Jackson,Regular User,Beige,Standard,2023-01-27,2023,1,Friday,Sci-Fi,Dimension Drift,No,2,No,USA,26
SESS-00299,USER-0053,Chris,Thomas,Regular User,Blue,Queen,2023-12-31,2023,12,Sunday,Drama,The Inheritance,Yes,2,Yes,USA,22
SESS-00300,USER-0140,Ashley,Thompson,Regular User,Grey,King,2023-08-19,2023,8,Saturday,Drama,City Lights,No,3,Yes,USA,60
SESS-00301,USER-0114,Sarah,Taylor,Regular User,Beige,Standard,2023-08-19,2023,8,Saturday,Drama,Crossroads,No,2,No,USA,24
SESS-00302,USER-0203,Chris,Thompson,New Subscriber,Black,Standard,2023-09-15,2023,9,Friday,Drama,Crossroads,Yes,1,No,USA,55
SESS-00303,USER-0192,Ashley,White,New Subscriber,Red,Standard,2023-04-25,2023,4,Tuesday,Drama,The Inheritance,Yes,1,Yes,USA,61
SESS-00304,USER-0172,Ashley,Thomas,Family Account,Red,Queen,2023-03-16,2023,3,Thursday,Family,The Magical Treehouse,Yes,1,No,USA,61
SESS-00305,USER-0242,Sarah,Taylor,Regular User,Blue,Standard,2023-12-23,2023,12,Saturday,Family,The Magical Treehouse,No,6,No,USA,55
SESS-00306,USER-0003,Matthew,Thompson,Family Account,Beige,Queen,2023-02-10,2023,2,Friday,Family,The Magical Treehouse,No,1,No,USA,48
SESS-00307,USER-0281,Sarah,Jackson,New Subscriber,Beige,King,2023-11-08,2023,11,Wednesday,Sci-Fi,Dimension Drift,Yes,1,Yes,USA,21
SESS-00308,USER-0155,Amanda,White,Regular User,Black,Queen,2023-03-04,2023,3,Saturday,Family,The Magical Treehouse,No,3,No,USA,30
SESS-00309,USER-0235,Jessica,Anderson,New Subscriber,Blue,Standard,2023-02-02,2023,2,Thursday,Comedy,Just Kidding,No,1,No,USA,61
SESS-00310,USER-0275,Matthew,Harris,Regular User,Black,Queen,2023-01-09,2023,1,Monday,Sci-Fi,The Omega Protocol,No,1,No,USA,32
SESS-00311,USER-0001,Amanda,Martin,Regular User,Beige,Standard,2023-11-11,2023,11,Saturday,Sci-Fi,Chronos,Yes,2,Yes,USA,57
SESS-00312,USER-0044,Chris,White,New Subscriber,Blue,Queen,2023-09-26,2023,9,Tuesday,Sci-Fi,Chronos,Yes,1,Yes,USA,30
SESS-00313,USER-0260,Sarah,White,Family Account,Blue,King,2023-09-17,2023,9,Sunday,Comedy,Just Kidding,No,3,No,USA,60
SESS-00314,USER-0199,Amanda,Harris,Family Account,Black,Queen,2023-07-11,2023,7,Tuesday,Family,Adventures of Sparky,No,1,No,USA,60
SESS-00315,USER-0035,Jessica,Taylor,Regular User,Grey,King,2023-06-26,2023,6,Monday,Horror,The Shadow in the Corner,No,1,No,USA,60
SESS-00316,USER-0298,Sarah,Taylor,Regular User,Beige,Standard,2023-06-20,2023,6,Tuesday,Sci-Fi,The Omega Protocol,Yes,1,Yes,USA,43
SESS-00317,USER-0090,Chris,White,New Subscriber,Grey,Standard,2023-12-17,2023,12,Sunday,Comedy,Weekend Getaway,No,3,No,USA,36
SESS-00318,USER-0094,Ashley,Jackson,Regular User,Black,King,2023-03-11,2023,3,Saturday,Drama,The Inheritance,No,2,No,USA,18
SESS-00319,USER-0019,Sarah,White,New Subscriber,Grey,Standard,2023-05-31,2023,5,Wednesday,Drama,City Lights,Yes,1,Yes,USA,30
SESS-00320,USER-0022,Amanda,Anderson,Regular User,Black,Standard,2023-06-11,2023,6,Sunday,Horror,Don't Look Back,No,3,No,USA,42
SESS-00321,USER-0279,Daniel,Thomas,Regular User,Black,King,2023-08-31,2023,8,Thursday,Sci-Fi,Chronos,Yes,1,Yes,USA,37
SESS-00322,USER-0147,Sarah,Taylor,Regular User,Black,Queen,2023-07-02,2023,7,Sunday,Sci-Fi,Galaxy Runners,No,2,No,USA,58
SESS-00323,USER-0064,Daniel,Taylor,Regular User,Blue,King,2023-07-08,2023,7,Saturday,Horror,Don't Look Back,No,2,No,USA,40
SESS-00324,USER-0198,Sarah,Thomas,Family Account,Black,King,2023-06-23,2023,6,Friday,Family,The Magical Treehouse,No,1,No,USA,41
SESS-00325,USER-0266,Jessica,Thompson,Regular User,Black,Standard,2023-05-17,2023,5,Wednesday,Drama,The Inheritance,No,1,Yes,United States,60
SESS-00326,USER-0093,Amanda,Martin,Regular User,Red,Queen,2023-10-07,2023,10,Saturday,Drama,Crossroads,Yes,3,Yes,USA,58
SESS-00327,USER-0152,Chris,Taylor,Family Account,Beige,King,2023-06-06,2023,6,Tuesday,Family,Adventures of Sparky,No,1,No,USA,56
SESS-00328,USER-0228,Daniel,Jackson,New Subscriber,Beige,Standard,2023-06-29,2023,6,Thursday,Drama,Last Hope,Yes,1,Yes,USA,57
SESS-00329,USER-0181,Chris,White,Regular User,Black,Queen,2023-11-11,2023,11,Saturday,Sci-Fi,Dimension Drift,Yes,4,No,USA,47
SESS-00330,USER-0030,Joshua,White,Regular User,Red,King,2023-02-08,2023,2,Wednesday,Drama,Last Hope,Yes,1,Yes,USA,51
SESS-00331,USER-0082,Ashley,Taylor,Regular User,Black,King,2023-01-16,2023,1,Monday,Drama,City Lights,No,1,No,USA,63
SESS-00332,USER-0225,Amanda,Jackson,New Subscriber,Beige,Queen,2023-01-18,2023,1,Wednesday,Sci-Fi,The Omega Protocol,Yes,1,Yes,USA,27
SESS-00333,USER-0188,Ashley,Taylor,Regular User,Red,Queen,2023-07-05,2023,7,Wednesday,Sci-Fi,Dimension Drift,No,1,Yes,USA,58
SESS-00334,USER-0079,Sarah,Taylor,New Subscriber,Blue,Standard,2023-12-14,2023,12,Thursday,Comedy,Weekend Getaway,No,1,No,USA,18
SESS-00335,USER-0040,Chris,Jackson,New Subscriber,Blue,Queen,2023-10-21,2023,10,Saturday,Comedy,Laugh Track,No,2,No,USA,29
SESS-00336,USER-0143,Matthew,Jackson,New Subscriber,Red,Standard,2023-05-08,2023,5,Monday,Drama,The Inheritance,Yes,1,Yes,USA,63
SESS-00337,USER-0266,Jessica,Thompson,Regular User,Black,Standard,2023-07-18,2023,7,Tuesday,Drama,The Inheritance,Yes,1,Yes,USA,46
SESS-00338,USER-0229,Daniel,Martin,Family Account,Black,Standard,2023-04-20,2023,4,Thursday,Family,Holiday Heist,No,1,No,United States,28
SESS-00339,USER-0252,Matthew,Thompson,New Subscriber,Black,King,2023-04-13,2023,4,Thursday,Drama,The Inheritance,Yes,1,Yes,USA,58
SESS-00340,USER-0089,Ashley,Jackson,Regular User,Black,King,2023-08-16,2023,8,Wednesday,Family,The Magical Treehouse,No,1,No,USA,34
SESS-00341,USER-0164,Chris,Anderson,Regular User,Beige,King,2023-12-08,2023,12,Friday,Sci-Fi,Chronos,No,1,No,United States,37
SESS-00342,USER-0149,Jessica,Harris,New Subscriber,,Queen,2023-06-03,2023,6,Saturday,Drama,City Lights,No,3,No,USA,55
SESS-00343,USER-0090,Chris,White,New Subscriber,Grey,Standard,2023-07-05,2023,7,Wednesday,Drama,City Lights,Yes,1,Yes,USA,23
SESS-00344,USER-0072,Jessica,Jackson,Family Account,Red,Standard,2023-05-02,2023,5,Tuesday,Comedy,Weekend Getaway,Yes,1,Yes,USA,37
SESS-00345,USER-0189,Sarah,Harris,New Subscriber,Black,King,2023-08-28,2023,8,Monday,Comedy,Laugh Track,No,1,Yes,USA,27
SESS-00346,USER-0159,Chris,Anderson,New Subscriber,Black,Queen,2023-07-23,2023,7,Sunday,Drama,Last Hope,No,2,No,USA,27
SESS-00347,USER-0295,Amanda,Martin,New Subscriber,Grey,King,2023-02-07,2023,2,Tuesday,Comedy,Laugh Track,No,1,No,USA,48
SESS-00348,USER-0231,Jessica,Harris,New Subscriber,Beige,King,2023-08-27,2023,8,Sunday,Comedy,The Misfit,Yes,1,Yes,United States,43
SESS-00349,USER-0283,Jessica,Anderson,New Subscriber,Black,Standard,2023-11-24,2023,11,Friday,Drama,City Lights,No,1,Yes,USA,34
SESS-00350,USER-0258,Jessica,Martin,Regular User,Red,King,2023-01-29,2023,1,Sunday,Drama,The Inheritance,No,2,No,USA,31
SESS-00351,USER-0083,Joshua,Anderson,Family Account,Black,Queen,2023-06-15,2023,6,Thursday,Family,Holiday Heist,No,1,No,USA,22
SESS-00352,USER-0266,Jessica,Thompson,Regular User,Black,Standard,2023-05-26,2023,5,Friday,Comedy,Just Kidding,No,1,No,USA,20
SESS-00353,USER-0283,Jessica,Anderson,New Subscriber,Black,Standard,2023-05-21,2023,5,Sunday,Sci-Fi,The Omega Protocol,No,2,No,USA,60
SESS-00354,USER-0048,Joshua,Thompson,Regular User,Red,King,2023-09-15,2023,9,Friday,Sci-Fi,The Omega Protocol,No,1,No,USA,37
SESS-00355,USER-0088,Chris,Harris,Family Account,Beige,Standard,2023-12-04,2023,12,Monday,Comedy,The Misfit,No,1,No,USA,63
SESS-00356,USER-0015,Chris,Anderson,New Subscriber,Blue,Queen,2023-02-11,2023,2,Saturday,Drama,The Inheritance,No,2,No,USA,32
SESS-00357,USER-0136,Amanda,Thompson,Family Account,Red,Standard,2023-11-30,2023,11,Thursday,Drama,City Lights,No,1,No,USA,20
SESS-00358,USER-0016,Matthew,Harris,Regular User,Blue,Standard,2023-09-12,2023,9,Tuesday,Sci-Fi,Chronos,No,1,No,USA,20
