OrderID,CustomerID,FirstName,LastName,CustomerSegment,PetAtHome,DreamDestination,SmartwatchBrand,OrderDate,Year,Month,DayOfWeek,Hour,RestaurantType,ItemsInOrder,OrderValue,DeliveryTimeMins,OnTimeDelivery,City
ORD-00165,CUST-0249,Chris,Taylor,Frequent Diner,Dog,Paris,Apple,2023-01-15,2023,1,Sunday,19,Pizza,3,31.4,52.9,No,Lisboa
ORD-00166,CUST-0208,Matt,Moore,Weekend Special,Dog,Paris,None,2023-03-26,2023,3,Sunday,20,Pizza,1,22.0,64.4,No,Lisboa
ORD-00167,CUST-0066,Amanda,Martin,Frequent Diner,None,Bali,None,2023-11-15,2023,11,Wednesday,19,Pizza,3,31.4,50.3,No,Lisboa
ORD-00168,CUST-0202,Michael,Martin,New User,Bird,New York,Garmin,2023-10-31,2023,10,Tuesday,22,Healthy,1,19.0,35.6,Yes,Lisboa
ORD-00169,CUST-0014,Sarah,Martin,New User,Fish,Tokyo,None,2023-02-12,2023,2,Sunday,19,Pizza,3,26.4,57.4,No,Lisboa
ORD-00170,CUST-0070,Chris,Brown,Frequent Diner,Cat,Paris,None,2023-08-25,2023,8,Friday,19,Sushi,5,52.31,54.8,No,Lisboa
ORD-00171,CUST-0233,Jessica,Anderson,Weekend Special,Bird,Paris,Fitbit,2023-06-17,2023,6,Saturday,21,Pizza,2,25.98,51.4,No,Lisboa
ORD-00172,CUST-0143,Chris,Wilson,Frequent Diner,Fish,Paris,Fitbit,2023-08-04,2023,8,Friday,13,Burger,3,25.49,30.5,Yes,Lisboa
ORD-00173,CUST-0010,Ashley,Martin,Frequent Diner,Fish,Bali,None,2023-10-04,2023,10,Wednesday,14,Healthy,3,24.0,30.5,Yes,Lisboa
ORD-00174,CUST-0333,Amanda,Wilson,Weekend Special,Bird,Tokyo,Samsung,2023-02-05,2023,2,Sunday,16,Burger,2,18.0,47.8,No,Lisboa
ORD-00175,CUST-0334,Jessica,Taylor,Frequent Diner,Dog,Tokyo,Apple,2023-01-21,2023,1,Saturday,13,Healthy,2,29.8,43.5,Yes,Lisboa
ORD-00176,CUST-0103,David,Anderson,Frequent Diner,Bird,Bali,Garmin,2023-01-11,2023,1,Wednesday,19,Sushi,3,36.5,55.2,No,Lisboa
ORD-00177,CUST-0243,Chris,Wilson,Frequent Diner,Cat,Bali,Samsung,2023-12-09,2023,12,Saturday,13,Pizza,3,39.09,40.1,Yes,Lisboa
ORD-00178,CUST-0239,David,Wilson,Frequent Diner,Bird,Paris,Garmin,2023-12-25,2023,12,Monday,20,Healthy,2,22.1,46.6,No,Lisboa
ORD-00179,CUST-0189,Chris,Miller,New User,None,New York,Fitbit,2023-03-27,2023,3,Monday,20,Italian,3,25.0,50.1,No,Lisboa
ORD-00180,CUST-0059,Amanda,Martin,New User,Cat,New York,Samsung,2023-03-25,2023,3,Saturday,13,Healthy,2,21.65,50.6,No,Lisboa
ORD-00181,CUST-0014,Sarah,Martin,New User,Fish,Tokyo,None,2023-06-09,2023,6,Friday,22,Sushi,5,51.2,43.8,Yes,Lisboa
ORD-00182,CUST-0193,Amanda,Moore,Frequent Diner,Fish,Rome,Apple,2023-07-23,2023,7,Sunday,20,Burger,2,23.0,60.4,No,Lisboa
ORD-00183,CUST-0102,David,Miller,Frequent Diner,Bird,Bali,Fitbit,2023-02-08,2023,2,Wednesday,15,Pizza,2,31.4,32.9,Yes,Lisboa
ORD-00184,CUST-0322,Jessica,Moore,Frequent Diner,Cat,Tokyo,None,2023-05-05,2023,5,Friday,20,Pizza,3,33.63,41.0,Yes,Lisboa
ORD-00185,CUST-0308,Jessica,Martin,New User,Cat,Bali,Samsung,2023-03-03,2023,3,Friday,21,pizza,2,27.4,49.0,No,Lisboa
ORD-00186,CUST-0273,Ashley,Wilson,New User,Fish,Rome,Garmin,2023-08-08,2023,8,Tuesday,21,Italian,2,21.25,49.6,No,Lisboa
ORD-00187,CUST-0036,Jessica,Wilson,Frequent Diner,Fish,Paris,Fitbit,2023-09-17,2023,9,Sunday,20,Pizza,2,27.0,57.5,No,Lisboa
ORD-00188,CUST-0007,Ashley,Thompson,Frequent Diner,Dog,New York,None,2023-08-04,2023,8,Friday,13,Healthy,3,31.38,38.2,Yes,Lisboa
ORD-00189,CUST-0186,Matt,Martin,New User,Dog,Rome,Apple,2023-11-22,2023,11,Wednesday,14,Sushi,2,31.5,46.9,No,Lisboa
ORD-00190,CUST-0236,David,Martin,Frequent Diner,Fish,Tokyo,Fitbit,2023-12-29,2023,12,Friday,12,Sushi,3,39.56,39.5,Yes,Lisboa
ORD-00191,CUST-0139,Ashley,Taylor,Frequent Diner,Bird,Rome,Apple,2023-11-12,2023,11,Sunday,13,Sushi,4,36.5,52.1,No,Lisboa
ORD-00192,CUST-0276,Matt,Miller,New User,Bird,Rome,Garmin,2023-09-05,2023,9,Tuesday,19,Burger,1,18.0,47.6,No,Lisboa
ORD-00193,CUST-0304,David,Miller,New User,Fish,Tokyo,None,2023-05-18,2023,5,Thursday,21,Burger,1,18.0,43.2,Yes,Lisboa
ORD-00194,CUST-0126,Sarah,Taylor,New User,Fish,Paris,Samsung,2023-02-14,2023,2,Tuesday,12,Healthy,2,17.1,32.8,Yes,Lisboa
ORD-00195,CUST-0231,Sarah,Taylor,New User,Dog,Paris,None,2023-05-05,2023,5,Friday,14,Pizza,2,27.42,34.5,Yes,Lisboa
ORD-00196,CUST-0343,Michael,Brown,Weekend Special,Bird,Paris,None,2023-07-14,2023,7,Friday,13,Healthy,3,28.72,33.4,Yes,Lisboa
ORD-00197,CUST-0250,Chris,Thompson,Frequent Diner,Bird,Rome,Apple,2023-04-19,2023,4,Wednesday,12,Sushi,4,40.0,41.5,Yes,Lisboa
ORD-00198,CUST-0133,Matt,Brown,New User,Cat,Tokyo,Samsung,2023-06-24,2023,6,Saturday,20,Burger,1,23.58,54.8,No,Lisboa
ORD-00199,CUST-0006,David,Taylor,New User,Fish,Bali,Garmin,2023-09-22,2023,9,Friday,15,Healthy,2,21.51,39.5,Yes,Lisboa
ORD-00200,CUST-0209,Ashley,Taylor,Frequent Diner,Fish,Tokyo,Samsung,2023-09-08,2023,9,Friday,21,Burger,3,26.44,45.6,No,Lisboa
ORD-00201,CUST-0244,Michael,Thompson,Frequent Diner,Dog,Rome,Apple,2023-11-27,2023,11,Monday,19,Sushi,4,36.5,55.1,No,Lisboa
ORD-00202,CUST-0230,David,Anderson,New User,Cat,Tokyo,None,2023-01-09,2023,1,Monday,19,Burger,2,18.0,39.9,Yes,Lisboa
ORD-00203,CUST-0114,Jessica,Brown,New User,Cat,Bali,Fitbit,2023-07-27,2023,7,Thursday,14,Burger,1,18.0,34.9,Yes,Lisboa
ORD-00204,CUST-0298,Amanda,Taylor,New User,None,Tokyo,Fitbit,2023-07-08,2023,7,Saturday,17,Italian,2,26.44,44.7,Yes,Lisboa
ORD-00205,CUST-0218,Ashley,Moore,New User,Cat,Paris,Fitbit,2023-10-09,2023,10,Monday,12,Healthy,2,19.0,33.3,Yes,Lisboa
ORD-00206,CUST-0233,Jessica,Anderson,Weekend Special,Bird,Paris,Fitbit,2023-05-19,2023,5,Friday,22,Pizza,2,25.38,30.1,Yes,Lisboa
ORD-00207,CUST-0099,Ashley,Miller,Weekend Special,Bird,Rome,Samsung,2023-06-11,2023,6,Sunday,15,Healthy,1,23.75,45.2,No,Lisboa
ORD-00208,CUST-0275,Jessica,Moore,Frequent Diner,Cat,Rome,Fitbit,2023-12-20,2023,12,Wednesday,20,Pizza,3,31.4,44.9,Yes,Lisboa
ORD-00209,CUST-0111,Michael,Moore,Frequent Diner,,Rome,Garmin,2023-09-05,2023,9,Tuesday,20,Sushi,4,40.0,56.8,No,Lisboa
ORD-00210,CUST-0302,Chris,Moore,Frequent Diner,Bird,Tokyo,Garmin,2023-09-26,2023,9,Tuesday,13,Healthy,3,24.0,36.0,Yes,Lisboa
ORD-00211,CUST-0052,Matt,Moore,New User,Dog,Bali,Apple,2023-04-10,2023,4,Monday,13,pizza,2,22.0,30.0,Yes,Lisboa
ORD-00212,CUST-0185,Amanda,Martin,Weekend Special,Dog,Tokyo,Garmin,2023-04-02,2023,4,Sunday,12,Pizza,2,22.0,35.0,Yes,Lisboa
ORD-00213,CUST-0141,Michael,Taylor,New User,Dog,Tokyo,Garmin,2023-01-24,2023,1,Tuesday,21,Pizza,2,26.4,54.7,No,Lisboa
ORD-00214,CUST-0284,Matt,Thompson,Frequent Diner,Fish,Rome,Fitbit,2023-05-30,2023,5,Tuesday,20,Burger,2,23.0,48.0,No,Lisboa
ORD-00215,CUST-0065,Matt,Moore,New User,Cat,Paris,Apple,2023-11-23,2023,11,Thursday,21,Burger,1,18.0,51.7,No,Lisboa
ORD-00216,CUST-0252,Jessica,Taylor,Frequent Diner,Dog,New York,Garmin,2023-02-22,2023,2,Wednesday,22,Burger,2,23.0,36.7,Yes,Lisboa
ORD-00217,CUST-0294,Jessica,Taylor,Weekend Special,Fish,Tokyo,Garmin,2023-05-26,2023,5,Friday,13,Burger,2,22.64,32.7,Yes,Lisboa
ORD-00218,CUST-0095,Matt,Wilson,New User,None,Bali,Apple,2023-01-27,2023,1,Friday,15,Pizza,4,33.57,29.5,Yes,Lisboa
ORD-00219,CUST-0059,Amanda,Martin,New User,Cat,New York,Samsung,2023-02-03,2023,2,Friday,21,Burger,2,20.44,46.0,No,Lisboa
ORD-00220,CUST-0028,Ashley,Brown,Weekend Special,None,Paris,Fitbit,2023-03-19,2023,3,Sunday,19,Pizza,2,22.0,59.5,No,Lisboa
ORD-00221,CUST-0044,Michael,Thompson,Frequent Diner,Fish,Rome,None,2023-05-08,2023,5,Monday,12,Italian,3,30.0,33.2,Yes,Lisboa
ORD-00222,CUST-0214,Jessica,Brown,New User,Dog,Paris,Apple,2023-11-07,2023,11,Tuesday,18,Burger,2,18.0,34.0,Yes,Lisboa
ORD-00223,CUST-0317,Sarah,Taylor,New User,Bird,Paris,Fitbit,2023-04-26,2023,4,Wednesday,21,Burger,1,18.0,53.8,No,Lisboa
ORD-00224,CUST-0195,Amanda,Wilson,Frequent Diner,Dog,Rome,None,2023-08-19,2023,8,Saturday,21,Sushi,5,52.53,73.1,No,Lisboa
ORD-00225,CUST-0302,Chris,Moore,Frequent Diner,Bird,Tokyo,Garmin,2023-08-08,2023,8,Tuesday,16,Healthy,2,28.75,33.1,Yes,Lisboa
ORD-00226,CUST-0313,Amanda,Thompson,New User,Dog,Bali,Samsung,2023-02-20,2023,2,Monday,18,Pizza,3,26.4,36.5,Yes,Lisboa
ORD-00227,CUST-0107,David,Brown,Weekend Special,Dog,Tokyo,Apple,2023-11-17,2023,11,Friday,20,Italian,4,35.96,45.1,No,Lisbon
ORD-00228,CUST-0081,Chris,Brown,New User,Fish,Paris,Garmin,2023-05-03,2023,5,Wednesday,19,Healthy,2,19.0,41.7,Yes,Lisboa
ORD-00229,CUST-0039,Sarah,Wilson,New User,None,Bali,Fitbit,2023-03-22,2023,3,Wednesday,19,Pizza,2,22.0,45.0,No,Lisboa
ORD-00230,CUST-0231,Sarah,Taylor,New User,Dog,Paris,None,2023-12-19,2023,12,Tuesday,14,Burger,2,18.0,33.9,Yes,Lisboa
ORD-00231,CUST-0150,Jessica,Miller,New User,Bird,Bali,Samsung,2023-01-17,2023,1,Tuesday,21,Pizza,2,26.4,48.3,No,Lisboa
ORD-00232,CUST-0145,David,Anderson,Frequent Diner,None,Bali,None,2023-12-26,2023,12,Tuesday,17,Burger,1,23.0,36.6,Yes,Lisboa
ORD-00233,CUST-0037,Sarah,Anderson,Frequent Diner,Dog,Rome,Fitbit,2023-12-18,2023,12,Monday,13,Healthy,1,22.1,32.3,Yes,Lisboa
ORD-00234,CUST-0136,David,Martin,New User,None,Bali,Fitbit,2023-11-17,2023,11,Friday,17,Burger,2,24.82,33.9,Yes,Lisboa
ORD-00235,CUST-0102,David,Miller,Frequent Diner,Bird,Bali,Fitbit,2023-08-06,2023,8,Sunday,11,Pizza,1,23.7,40.1,Yes,Lisboa
ORD-00236,CUST-0116,Ashley,Wilson,Frequent Diner,Fish,Rome,None,2023-11-28,2023,11,Tuesday,21,Sushi,3,36.5,55.5,No,Lisboa
ORD-00237,CUST-0137,Chris,Thompson,Frequent Diner,None,New York,None,2023-03-14,2023,3,Tuesday,16,Sushi,5,40.0,38.7,Yes,Lisboa
ORD-00238,CUST-0085,David,Miller,New User,Cat,Rome,Samsung,2023-06-07,2023,6,Wednesday,14,Italian,1,21.25,38.0,Yes,Lisboa
ORD-00239,CUST-0292,Michael,Miller,New User,Bird,Tokyo,None,2023-05-28,2023,5,Sunday,21,Pizza,1,22.0,53.4,No,Lisboa
ORD-00240,CUST-0240,Amanda,Brown,Frequent Diner,Bird,Tokyo,None,2023-12-19,2023,12,Tuesday,14,Healthy,1,22.1,33.0,Yes,Lisboa
ORD-00241,CUST-0207,Jessica,Martin,Frequent Diner,Cat,New York,Fitbit,2023-05-20,2023,5,Saturday,11,Healthy,2,28.96,42.0,Yes,Lisboa
ORD-00242,CUST-0042,Michael,Miller,New User,Cat,Paris,Garmin,2023-11-03,2023,11,Friday,12,Burger,1,22.59,28.4,Yes,Lisboa
ORD-00243,CUST-0129,David,Martin,Frequent Diner,Bird,Rome,Samsung,2023-01-14,2023,1,Saturday,20,Italian,4,42.77,51.9,No,Lisboa
ORD-00244,CUST-0295,Chris,Moore,Frequent Diner,Dog,Tokyo,Apple,2023-10-28,2023,10,Saturday,20,Italian,3,38.0,67.5,No,Lisboa
ORD-00245,CUST-0296,Sarah,Thompson,Weekend Special,Cat,Bali,Fitbit,2023-01-21,2023,1,Saturday,12,Pizza,2,29.45,45.6,No,Lisboa
ORD-00246,CUST-0227,Matt,Brown,Frequent Diner,None,New York,Apple,2023-05-23,2023,5,Tuesday,20,Pizza,2,27.0,38.8,Yes,Lisboa
ORD-00247,CUST-0300,Chris,Taylor,New User,None,Bali,None,2023-08-12,2023,8,Saturday,20,Pizza,1,23.65,58.3,No,Lisboa
ORD-00248,CUST-0179,Amanda,Taylor,Weekend Special,Cat,New York,Fitbit,2023-07-29,2023,7,Saturday,12,Sushi,6,49.77,52.3,No,Lisboa
ORD-00249,CUST-0083,Michael,Miller,New User,Cat,New York,Fitbit,2023-06-18,2023,6,Sunday,20,Burger,1,18.0,50.1,No,Lisboa
ORD-00250,CUST-0254,Jessica,Anderson,New User,Dog,New York,Garmin,2023-05-28,2023,5,Sunday,19,Pizza,1,22.0,55.6,No,Lisboa
ORD-00251,CUST-0206,Ashley,Taylor,New User,Cat,Tokyo,None,2023-10-09,2023,10,Monday,19,Italian,3,25.0,45.4,No,Lisboa
ORD-00252,CUST-0046,Chris,Brown,Weekend Special,Dog,Bali,Garmin,2023-06-11,2023,6,Sunday,13,Healthy,1,23.75,42.5,Yes,Lisboa
ORD-00253,CUST-0264,Jessica,Miller,Weekend Special,None,Paris,Samsung,2023-01-01,2023,1,Sunday,13,Pizza,2,26.4,40.6,Yes,Lisboa
ORD-00254,CUST-0278,Amanda,Brown,Weekend Special,Fish,Rome,None,2023-08-25,2023,8,Friday,18,Burger,2,21.13,32.1,Yes,Lisboa
ORD-00255,CUST-0186,Matt,Martin,New User,,Rome,Apple,2023-11-15,2023,11,Wednesday,21,Italian,2,30.0,57.6,No,Lisboa
ORD-00256,CUST-0027,Matt,Moore,Weekend Special,Dog,Rome,Fitbit,2023-04-15,2023,4,Saturday,12,Pizza,3,24.79,35.7,Yes,Lisboa
ORD-00257,CUST-0148,Matt,Brown,Frequent Diner,Dog,Bali,Samsung,2023-08-13,2023,8,Sunday,20,Pizza,2,23.7,59.8,No,Lisboa
ORD-00258,CUST-0249,Chris,Taylor,Frequent Diner,Dog,Paris,Apple,2023-03-04,2023,3,Saturday,19,Pizza,4,32.78,46.3,No,Lisboa
ORD-00259,CUST-0123,Amanda,Anderson,Weekend Special,Bird,Rome,None,2023-12-30,2023,12,Saturday,19,Burger,1,23.31,57.6,No,Lisboa
ORD-00260,CUST-0283,Sarah,Martin,Frequent Diner,None,Paris,Fitbit,2023-07-28,2023,7,Friday,19,Sushi,7,56.7,56.9,No,Lisboa
ORD-00261,CUST-0059,Amanda,Martin,New User,Cat,New York,Samsung,2023-08-25,2023,8,Friday,20,Burger,2,23.89,53.5,No,Lisboa
ORD-00262,CUST-0079,Michael,Thompson,New User,Bird,Rome,Fitbit,2023-09-13,2023,9,Wednesday,13,Burger,2,18.0,37.3,Yes,Lisboa
ORD-00263,CUST-0150,Jessica,Miller,New User,Bird,Bali,Samsung,2023-09-18,2023,9,Monday,12,Healthy,1,19.0,37.1,Yes,Lisboa
ORD-00264,CUST-0213,Matt,Taylor,New User,Bird,New York,Samsung,2023-09-05,2023,9,Tuesday,13,Pizza,2,22.0,36.8,Yes,Lisboa
ORD-00265,CUST-0125,Chris,Wilson,Frequent Diner,Bird,Bali,Apple,2023-08-22,2023,8,Tuesday,14,Pizza,1,23.7,32.5,Yes,Lisboa
ORD-00266,CUST-0197,Jessica,Moore,New User,Fish,Tokyo,Samsung,2023-04-08,2023,4,Saturday,12,Burger,1,23.05,42.2,Yes,Lisboa
ORD-00267,CUST-0070,Chris,Brown,Frequent Diner,Cat,Paris,None,2023-02-05,2023,2,Sunday,20,Burger,2,23.0,49.8,No,Lisboa
ORD-00268,CUST-0213,Matt,Taylor,New User,Bird,New York,Samsung,2023-06-24,2023,6,Saturday,22,Sushi,5,48.8,55.3,No,Lisboa
ORD-00269,CUST-0002,Chris,Martin,Frequent Diner,None,New York,None,2023-05-25,2023,5,Thursday,12,Healthy,3,24.0,37.3,Yes,Lisboa
ORD-00270,CUST-0301,David,Wilson,Frequent Diner,None,Bali,Samsung,2023-10-24,2023,10,Tuesday,22,Burger,1,23.0,38.0,Yes,Lisboa
ORD-00271,CUST-0251,Ashley,Taylor,New User,Dog,Rome,Garmin,2023-03-18,2023,3,Saturday,17,Pizza,2,26.91,41.5,Yes,Lisboa
ORD-00272,CUST-0171,Chris,Martin,New User,None,Paris,Fitbit,2023-10-10,2023,10,Tuesday,14,Sushi,4,35.0,45.6,No,Lisboa
ORD-00273,CUST-0194,Sarah,Wilson,Frequent Diner,None,New York,Garmin,2023-08-22,2023,8,Tuesday,14,Sushi,5,48.75,47.3,No,Lisboa
ORD-00274,CUST-0097,Jessica,Martin,Weekend Special,Cat,Rome,Garmin,2023-12-24,2023,12,Sunday,15,Healthy,2,17.1,41.4,Yes,Lisboa
ORD-00275,CUST-0197,Jessica,Moore,New User,,Tokyo,Samsung,2023-04-30,2023,4,Sunday,17,Burger,2,18.0,46.6,No,Lisboa
ORD-00276,CUST-0211,Michael,Thompson,New User,Cat,Rome,Apple,2023-01-23,2023,1,Monday,22,Burger,1,18.0,31.2,Yes,Lisboa
ORD-00277,CUST-0243,Chris,Wilson,Frequent Diner,Cat,Bali,Samsung,2023-12-28,2023,12,Thursday,14,Italian,4,35.0,41.1,Yes,Lisbon
ORD-00278,CUST-0196,Sarah,Anderson,New User,Cat,Tokyo,Garmin,2023-07-17,2023,7,Monday,12,Italian,2,21.25,41.9,Yes,Lisboa
ORD-00279,CUST-0334,Jessica,Taylor,Frequent Diner,Dog,Tokyo,Apple,2023-03-19,2023,3,Sunday,19,Pizza,2,27.0,48.0,No,Lisboa
ORD-00280,CUST-0019,David,Taylor,Frequent Diner,Dog,Bali,Apple,2023-03-06,2023,3,Monday,20,Healthy,2,24.0,47.0,No,Lisboa
ORD-00281,CUST-0303,Jessica,Anderson,New User,None,Rome,None,2023-06-19,2023,6,Monday,14,Burger,1,18.0,36.7,Yes,Lisboa
ORD-00282,CUST-0270,Ashley,Taylor,Frequent Diner,Fish,New York,Apple,2023-08-22,2023,8,Tuesday,18,Healthy,2,28.75,30.2,Yes,Lisboa
ORD-00283,CUST-0074,Sarah,Anderson,Frequent Diner,Bird,Tokyo,None,2023-07-29,2023,7,Saturday,22,Sushi,6,56.57,53.7,No,Lisboa
ORD-00284,CUST-0039,Sarah,Wilson,New User,None,Bali,Fitbit,2023-08-29,2023,8,Tuesday,19,Pizza,1,18.7,46.8,No,Lisboa
ORD-00285,CUST-0136,David,Martin,New User,None,Bali,Fitbit,2023-06-23,2023,6,Friday,19,Sushi,5,48.13,56.2,No,Lisboa
ORD-00286,CUST-0042,Michael,Miller,New User,Cat,Paris,Garmin,2023-06-18,2023,6,Sunday,22,Italian,2,21.25,52.5,No,Lisboa
ORD-00287,CUST-0274,David,Martin,Weekend Special,None,New York,Samsung,2023-07-14,2023,7,Friday,19,Sushi,5,49.51,61.5,No,Lisboa
ORD-00288,CUST-0250,Chris,Thompson,Frequent Diner,Bird,Rome,Apple,2023-10-05,2023,10,Thursday,14,Pizza,2,27.0,27.4,Yes,Lisboa
ORD-00289,CUST-0036,Jessica,Wilson,Frequent Diner,Fish,Paris,Fitbit,2023-05-01,2023,5,Monday,20,Italian,3,30.0,52.3,No,Lisboa
ORD-00290,CUST-0148,Matt,Brown,Frequent Diner,Dog,Bali,Samsung,2023-04-27,2023,4,Thursday,20,Burger,1,23.0,50.5,No,Lisboa
ORD-00291,CUST-0223,Amanda,Anderson,Frequent Diner,Bird,New York,Samsung,2023-02-20,2023,2,Monday,20,Burger,1,23.0,49.6,No,Lisboa
ORD-00292,CUST-0052,Matt,Moore,New User,Dog,Bali,Apple,2023-08-16,2023,8,Wednesday,20,Burger,2,18.0,48.7,No,Lisboa
ORD-00293,CUST-0154,Matt,Brown,Frequent Diner,Cat,Bali,Fitbit,2023-01-15,2023,1,Sunday,22,Italian,4,35.0,46.5,No,Lisboa
ORD-00294,CUST-0029,Amanda,Miller,Frequent Diner,Dog,Tokyo,Garmin,2023-05-31,2023,5,Wednesday,12,Healthy,3,24.0,33.6,Yes,Lisboa
ORD-00295,CUST-0126,Sarah,Taylor,New User,Fish,Paris,Samsung,2023-09-29,2023,9,Friday,14,Burger,2,24.09,32.1,Yes,Lisbon
ORD-00296,CUST-0093,Ashley,Brown,Frequent Diner,Bird,Tokyo,Garmin,2023-03-29,2023,3,Wednesday,19,Burger,1,23.0,47.8,No,Lisboa
ORD-00297,CUST-0313,Amanda,Thompson,New User,Dog,Bali,Samsung,2023-07-15,2023,7,Saturday,19,Italian,2,24.69,56.2,No,Lisboa
ORD-00298,CUST-0119,Sarah,Miller,Frequent Diner,Dog,Paris,Apple,2023-08-25,2023,8,Friday,19,Italian,3,31.01,56.4,No,Lisboa
ORD-00299,CUST-0342,Jessica,Thompson,Frequent Diner,Cat,Bali,None,2023-01-05,2023,1,Thursday,21,Burger,1,23.0,47.0,No,Lisboa
ORD-00300,CUST-0239,David,Wilson,Frequent Diner,Bird,Paris,Garmin,2023-05-28,2023,5,Sunday,21,Pizza,2,27.0,55.8,No,Lisboa
ORD-00301,CUST-0081,Chris,Brown,New User,Fish,Paris,Garmin,2023-02-07,2023,2,Tuesday,12,Italian,2,30.0,36.4,Yes,Lisboa
ORD-00302,CUST-0177,Ashley,Wilson,Frequent Diner,Cat,New York,Garmin,2023-10-28,2023,10,Saturday,21,pizza,3,34.77,55.0,No,Lisboa
ORD-00303,CUST-0129,David,Martin,Frequent Diner,Bird,Rome,Samsung,2023-08-22,2023,8,Tuesday,21,Healthy,3,28.75,52.5,No,Lisboa
ORD-00304,CUST-0102,David,Miller,Frequent Diner,Bird,Bali,Fitbit,2023-07-16,2023,7,Sunday,21,Pizza,2,23.7,59.5,No,Lisboa
ORD-00305,CUST-0055,Amanda,Anderson,Frequent Diner,,Tokyo,None,2023-05-02,2023,5,Tuesday,22,Pizza,2,27.0,30.8,Yes,Lisboa
ORD-00306,CUST-0184,David,Miller,Weekend Special,Bird,Rome,Samsung,2023-10-22,2023,10,Sunday,14,Italian,2,25.0,47.0,No,Lisboa
ORD-00307,CUST-0338,Amanda,Moore,Frequent Diner,Dog,Rome,Apple,2023-07-22,2023,7,Saturday,12,Burger,2,28.4,39.7,Yes,Lisboa
ORD-00308,CUST-0026,Sarah,Martin,Frequent Diner,None,New York,Fitbit,2023-11-07,2023,11,Tuesday,12,Pizza,3,31.4,34.5,Yes,Lisboa
ORD-00309,CUST-0147,David,Miller,Frequent Diner,Dog,Paris,Fitbit,2023-04-28,2023,4,Friday,20,Burger,3,27.11,44.1,Yes,Lisboa
ORD-00310,CUST-0326,Matt,Miller,Frequent Diner,None,Paris,Fitbit,2023-04-08,2023,4,Saturday,20,pizza,4,33.07,62.2,No,Lisboa
ORD-00311,CUST-0338,Amanda,Moore,Frequent Diner,Dog,Rome,Apple,2023-12-15,2023,12,Friday,12,Burger,3,28.77,36.4,Yes,Lisboa
ORD-00312,CUST-0322,Jessica,Moore,Frequent Diner,Cat,Tokyo,None,2023-11-27,2023,11,Monday,11,Sushi,4,36.5,38.4,Yes,Lisboa
ORD-00313,CUST-0297,Chris,Martin,Frequent Diner,None,Bali,Fitbit,2023-07-06,2023,7,Thursday,20,Italian,2,26.25,50.3,No,Lisboa
ORD-00314,CUST-0090,David,Thompson,Frequent Diner,Bird,Bali,Apple,2023-04-13,2023,4,Thursday,14,Sushi,4,40.0,39.3,Yes,Lisboa
ORD-00315,CUST-0277,Jessica,Martin,Frequent Diner,Fish,New York,Garmin,2023-07-07,2023,7,Friday,21,Pizza,3,31.18,47.3,No,Lisboa
ORD-00316,CUST-0085,David,Miller,New User,Cat,Rome,Samsung,2023-05-12,2023,5,Friday,12,Healthy,3,26.67,39.1,Yes,Lisboa
ORD-00317,CUST-0152,Matt,Moore,Weekend Special,Bird,Bali,Garmin,2023-06-23,2023,6,Friday,14,Sushi,5,48.56,46.0,No,Lisboa
ORD-00318,CUST-0039,Sarah,Wilson,New User,None,Bali,Fitbit,2023-03-14,2023,3,Tuesday,14,Burger,2,18.0,35.5,Yes,Lisboa
ORD-00319,CUST-0116,Ashley,Wilson,Frequent Diner,Fish,Rome,None,2023-12-13,2023,12,Wednesday,15,Italian,3,35.0,39.2,Yes,Lisboa
ORD-00320,CUST-0204,Ashley,Wilson,Weekend Special,Bird,Paris,Samsung,2023-10-13,2023,10,Friday,19,Burger,2,24.74,41.7,Yes,Lisboa
ORD-00321,CUST-0008,Matt,Miller,New User,Cat,Bali,Apple,2023-05-16,2023,5,Tuesday,13,Pizza,1,22.0,32.4,Yes,Lisboa
ORD-00322,CUST-0233,Jessica,Anderson,Weekend Special,Bird,Paris,Fitbit,2023-07-08,2023,7,Saturday,17,Burger,2,24.03,44.7,Yes,Lisboa
ORD-00323,CUST-0300,Chris,Taylor,New User,None,Bali,None,2023-07-15,2023,7,Saturday,21,Burger,3,25.64,69.2,No,Lisboa
ORD-00324,CUST-0120,Jessica,Martin,Frequent Diner,Dog,New York,Garmin,2023-08-30,2023,8,Wednesday,12,Healthy,3,28.75,30.3,Yes,Lisboa
ORD-00325,CUST-0288,Jessica,Moore,Frequent Diner,,New York,None,2023-06-17,2023,6,Saturday,18,Sushi,6,52.08,56.2,No,Lisboa
ORD-00326,CUST-0033,Jessica,Brown,Frequent Diner,Fish,Paris,Garmin,2023-11-22,2023,11,Wednesday,14,Healthy,2,22.1,38.2,Yes,Lisboa
ORD-00327,CUST-0210,Chris,Moore,New User,Dog,Paris,Garmin,2023-03-01,2023,3,Wednesday,20,Pizza,1,22.0,44.4,Yes,Lisboa
ORD-00328,CUST-0020,Jessica,Miller,New User,Bird,New York,Fitbit,2023-06-05,2023,6,Monday,14,Sushi,5,43.75,48.0,No,Lisboa
ORD-00329,CUST-0060,Michael,Thompson,Weekend Special,Dog,Tokyo,Garmin,2023-02-19,2023,2,Sunday,20,Pizza,2,26.4,52.3,No,Lisboa
ORD-00330,CUST-0276,Matt,Miller,New User,Bird,Rome,Garmin,2023-03-11,2023,3,Saturday,13,Healthy,2,23.23,39.9,Yes,Lisboa
